,missions_been_on,failed_missions_been_on,missions_voted_up1,missions_voted_up2,missions_voted_up3,missions_voted_up4,missions_voted_up5,missions_voted_up6,missions_voted_down1,missions_voted_down2,missions_voted_down3,missions_voted_down4,missions_voted_down5,missions_voted_down6,Spy
413,0,0,2,0,1,0,0,1,2,0,0,0,0,0,1
414,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
415,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0
416,1,0,2,0,0,1,0,0,0,2,0,0,0,0,0
417,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1
418,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1
419,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0
420,2,2,1,0,1,0,0,0,0,1,0,0,0,0,1
421,2,2,1,0,2,1,0,0,0,0,0,0,0,0,1
422,2,0,2,4,1,0,0,0,0,1,1,1,0,0,0
423,2,2,2,1,1,0,0,1,0,0,0,0,0,0,1
424,2,2,3,1,0,0,1,0,0,0,0,0,0,0,1
425,2,1,3,0,1,2,0,0,0,0,0,0,0,0,0
426,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
427,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1
428,1,0,1,0,2,0,0,0,2,0,1,0,0,0,1
429,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
430,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
431,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
432,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
433,2,0,3,0,1,0,0,0,0,0,0,0,0,0,1
434,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1
435,2,1,1,0,0,1,0,0,1,1,0,1,1,0,0
436,0,0,0,0,1,0,0,0,1,1,2,0,0,0,1
437,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
438,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0
439,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
440,1,1,0,0,0,0,0,0,1,2,1,0,0,0,0
441,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
442,2,2,0,0,0,1,0,0,2,1,1,0,0,0,0
443,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1
444,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
445,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0
446,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0
447,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0
448,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
449,1,1,0,1,0,0,0,0,4,0,1,0,0,0,0
450,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
451,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
452,2,2,0,0,0,0,0,0,1,0,2,0,0,0,0
453,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1
454,2,2,0,0,0,0,0,0,2,0,1,1,0,0,1
455,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1
456,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
457,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0
458,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
459,1,1,1,0,0,1,0,0,4,0,0,0,0,0,1
460,1,1,2,0,2,1,0,1,0,0,0,0,0,0,0
461,1,1,2,2,0,0,2,0,0,0,0,0,0,0,1
462,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0
463,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
464,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1
465,3,2,1,0,2,0,0,1,1,0,0,0,0,0,1
466,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
467,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1
468,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1
469,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
470,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0
471,2,2,1,0,0,0,0,0,0,2,1,0,0,0,1
472,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
473,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1
474,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0
475,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0
476,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
477,2,2,1,0,1,0,0,0,1,1,1,1,1,0,1
478,2,2,1,0,1,0,0,1,2,0,0,0,0,0,1
479,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0
480,1,1,0,0,1,0,0,0,3,1,0,0,0,0,1
481,2,0,1,1,1,1,0,0,0,1,0,0,0,0,0
482,2,2,3,1,0,1,0,0,0,0,0,0,0,0,1
483,3,2,2,0,1,1,0,0,0,0,0,0,0,0,0
484,1,1,2,1,1,0,0,0,1,0,1,0,0,0,1
485,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
486,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
487,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0
488,3,1,1,0,2,0,0,0,1,1,0,0,0,0,1
489,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0
490,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0
491,2,2,1,0,0,0,1,0,0,2,0,0,0,0,1
492,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0
493,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
494,1,1,1,1,0,1,0,0,2,0,1,0,0,0,1
495,2,1,4,0,0,1,0,0,0,0,0,0,0,0,0
496,1,1,3,1,1,0,0,0,0,0,0,0,0,0,1
497,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0
498,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
499,1,1,2,1,0,0,1,0,0,0,0,0,0,0,1
500,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0
501,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0
502,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
503,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
504,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1
505,1,1,0,1,0,0,1,0,4,0,0,1,0,0,1
506,2,2,1,0,0,0,1,0,0,2,0,0,0,0,0
507,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
508,3,2,0,0,0,0,1,0,1,0,2,1,0,0,0
509,2,1,0,0,0,0,0,0,2,1,0,0,1,0,0
510,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
511,2,2,0,0,0,0,0,0,1,2,1,0,0,0,1
512,2,1,1,0,0,0,0,0,1,0,1,1,0,0,0
513,2,2,0,0,0,0,0,0,1,1,1,0,0,0,1
514,2,1,2,1,1,0,0,1,0,0,0,0,0,0,0
515,1,1,1,0,2,0,1,0,0,0,0,0,0,0,1
516,3,1,0,0,0,0,1,0,1,3,0,0,0,0,0
517,2,2,1,0,0,0,1,0,0,2,0,1,0,0,0
518,2,2,2,1,0,1,0,0,0,0,0,0,0,0,1
519,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1
520,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1
521,2,1,0,0,1,0,0,0,2,2,0,1,0,0,0
522,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
523,2,1,0,1,0,0,0,0,1,1,0,0,1,0,0
524,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
525,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1
526,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1
527,2,0,1,1,1,1,0,0,0,1,0,0,1,0,0
528,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
529,2,1,0,0,1,0,0,0,3,1,0,0,0,0,0
530,4,2,1,0,0,0,1,0,1,1,0,1,0,0,0
531,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0
532,2,2,2,2,0,0,1,0,0,0,0,0,0,0,1
533,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
534,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
535,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0
536,1,1,0,0,0,0,0,0,2,1,1,0,0,0,1
537,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
538,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
539,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1
540,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
541,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
542,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
543,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0
544,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0
545,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1
546,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
547,2,2,0,0,0,0,1,0,3,1,0,0,0,0,1
548,1,1,1,1,0,0,1,0,2,0,0,0,0,0,1
549,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
550,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
551,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0
552,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1
553,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0
554,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1
555,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1
556,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0
557,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
558,2,2,3,0,2,2,0,0,0,0,0,0,0,0,0
559,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0
560,1,1,0,0,0,0,0,0,2,1,1,0,0,0,1
561,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1
562,1,1,0,1,0,0,0,0,2,1,1,0,0,0,1
563,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
564,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1
565,1,1,0,1,0,0,0,0,1,0,2,0,0,0,0
566,1,0,2,0,0,0,0,0,2,0,0,0,0,0,1
567,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1
568,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0
569,2,2,3,0,1,0,1,0,0,0,0,0,0,0,1
570,1,1,1,2,0,0,0,0,1,0,0,0,0,0,1
571,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
572,2,2,3,3,1,0,0,0,0,0,0,0,0,0,1
573,1,1,0,0,1,0,0,0,2,0,2,0,1,0,1
574,2,2,1,1,2,0,0,0,0,0,0,0,0,0,1
575,2,1,0,1,0,0,0,0,3,0,1,0,0,0,1
576,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0
577,4,2,2,0,1,0,0,1,1,0,0,0,0,0,1
578,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0
579,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
580,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
581,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
582,1,1,2,1,2,0,0,0,0,1,0,0,0,0,0
583,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0
584,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
585,2,2,0,1,0,0,1,0,3,1,0,0,0,0,1
586,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1
587,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0
588,1,1,0,1,0,0,0,0,3,0,1,1,0,0,0
589,1,1,0,1,2,0,0,0,1,1,0,0,0,0,1
590,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0
591,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
592,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0
593,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1
594,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
595,1,1,2,0,0,1,0,0,0,0,1,0,0,0,1
596,2,2,1,1,0,1,0,0,1,0,0,0,0,0,1
597,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1
598,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
600,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
601,1,1,2,1,0,0,1,0,0,0,0,0,0,0,1
602,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0
603,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
604,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0
605,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0
606,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0
607,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
608,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0
609,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
610,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
611,1,1,0,0,0,0,0,0,1,2,0,1,0,0,1
612,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0
613,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1
614,3,2,2,1,1,0,1,0,0,0,0,0,0,0,1
615,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
616,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1
617,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0
618,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
619,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0
620,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
621,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0
622,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1
623,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0
624,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1
625,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
626,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0
627,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0
628,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0
629,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0
630,2,2,1,0,2,0,0,0,0,0,0,0,0,0,1
631,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0
632,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0
633,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
634,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1
635,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0
636,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0
637,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
638,2,1,1,2,0,0,1,0,1,0,0,0,0,0,0
639,3,2,2,1,1,0,0,1,0,0,0,0,0,0,0
640,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0
641,0,0,2,3,1,0,1,0,0,0,0,0,0,0,1
642,2,2,0,1,1,0,0,0,4,2,2,0,0,0,1
643,1,1,0,1,1,0,0,0,2,2,1,1,0,0,0
644,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
645,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
646,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
647,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
648,2,1,0,1,0,0,0,0,4,0,1,1,0,0,0
649,3,2,3,2,3,0,0,0,0,0,0,0,0,0,0
650,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
651,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1
652,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0
653,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
654,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
655,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
656,2,2,1,0,1,1,0,0,1,0,1,0,0,0,1
657,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1
658,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
659,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
660,1,1,2,1,0,0,1,0,0,0,0,0,0,0,1
661,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1
662,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1
663,1,1,0,0,0,0,0,0,1,2,0,1,0,0,1
664,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1
665,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0
666,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
667,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0
668,2,2,3,0,1,0,1,0,0,0,0,0,0,0,0
669,2,1,0,1,0,1,0,0,1,1,0,0,0,0,0
670,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
671,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0
672,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0
673,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0
674,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0
675,2,2,1,0,3,0,0,0,0,0,0,0,0,0,1
676,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0
677,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
678,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
679,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
680,2,2,1,0,0,0,1,0,0,2,0,1,0,0,0
681,1,1,1,1,2,1,0,0,0,0,0,0,0,0,1
682,1,1,0,0,0,0,0,0,2,0,2,0,0,0,1
683,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0
684,3,1,3,0,2,0,0,0,0,0,0,0,0,0,0
685,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
686,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
687,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
688,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0
689,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
690,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
691,3,2,0,0,0,0,0,0,2,0,1,0,1,0,0
692,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1
693,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1
694,2,2,0,1,0,0,0,0,3,1,0,0,1,0,0
695,2,2,0,1,0,0,0,0,3,1,1,0,0,0,1
696,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
697,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
698,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1
699,1,0,0,0,0,1,0,0,3,0,1,0,0,0,0
700,1,1,2,0,0,1,0,0,0,1,0,0,0,0,1
701,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0
702,2,1,0,0,1,0,0,0,2,0,0,1,0,0,1
703,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0
704,2,2,2,0,1,0,1,0,0,0,0,0,0,0,1
705,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1
706,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
707,0,0,0,0,0,1,0,0,1,1,2,0,0,0,1
708,1,1,1,1,0,0,0,0,0,3,0,0,1,0,0
709,3,2,2,0,1,0,2,0,0,0,0,0,0,0,0
710,2,1,2,0,2,0,0,1,0,0,0,0,0,0,0
711,2,1,2,0,1,0,0,0,0,0,1,0,0,0,1
712,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
713,1,1,2,2,0,0,1,0,0,0,0,0,0,0,1
714,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
715,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0
716,1,1,5,0,2,1,0,0,0,0,0,0,0,0,0
717,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0
718,2,2,1,1,0,0,1,0,0,0,1,0,0,0,1
719,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0
720,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0
721,2,2,3,1,1,0,0,1,0,0,0,0,0,0,1
722,1,1,0,0,0,0,0,0,2,0,1,0,0,1,1
723,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
724,2,2,1,1,0,1,0,0,0,0,0,0,0,0,1
725,1,1,0,0,0,0,0,0,2,1,0,1,0,0,1
726,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
727,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
728,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1
729,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
730,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
731,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0
732,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0
733,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
734,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
735,4,2,2,1,1,0,0,1,1,0,0,0,0,0,1
736,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0
737,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0
738,2,1,0,0,0,0,1,0,2,1,0,1,0,0,0
739,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1
740,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1
741,3,2,1,1,0,0,0,0,2,1,1,0,0,0,1
742,1,1,2,2,0,0,1,0,0,0,0,0,0,0,1
743,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
744,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
745,2,2,1,0,0,0,1,0,0,2,0,0,1,0,0
746,2,2,1,1,1,0,0,0,1,0,0,0,0,0,1
747,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
748,0,0,4,3,4,1,2,0,0,0,0,0,0,0,0
749,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
750,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
751,2,1,1,1,2,0,0,0,1,0,0,0,0,0,0
752,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
753,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0
754,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0
755,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0
756,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
757,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
758,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0
759,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0
760,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1
761,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0
762,2,1,1,0,2,0,1,0,1,0,0,0,0,0,0
763,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
764,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0
765,2,1,3,1,0,0,1,0,0,0,0,0,0,0,0
766,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
767,2,1,1,0,1,0,0,0,0,2,1,0,0,0,0
768,2,1,2,1,0,0,1,0,1,0,0,0,0,0,0
769,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
770,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0
771,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1
772,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
773,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
774,3,1,2,1,1,1,0,0,0,0,1,0,0,0,0
775,3,1,0,0,0,1,0,0,3,0,1,0,0,0,0
776,3,2,2,1,1,0,0,1,0,0,0,0,0,0,0
777,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
778,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1
779,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0
780,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
781,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
782,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
783,2,2,6,1,1,1,0,0,0,0,0,0,0,0,1
784,2,2,3,0,0,1,1,0,0,0,0,0,0,0,1
785,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0
786,1,0,1,0,2,0,0,0,2,0,0,0,0,0,1
787,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0
788,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0
789,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1
790,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
791,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
792,2,2,3,1,0,1,0,0,0,0,0,0,0,0,1
793,1,0,4,2,2,0,0,0,0,0,1,0,1,0,0
794,3,1,0,0,0,1,0,0,3,1,0,0,0,0,0
795,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
796,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
797,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
798,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
799,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0
800,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
801,2,1,3,1,2,0,0,0,0,0,0,0,0,0,0
802,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0
803,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
804,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0
805,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0
806,3,1,2,4,1,1,0,0,0,0,0,0,0,0,0
807,1,1,2,0,2,0,0,1,0,0,0,0,0,0,1
808,3,2,2,1,2,1,0,0,0,0,0,0,0,0,0
809,2,1,1,1,0,0,0,0,3,1,0,0,0,0,1
810,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
811,2,2,1,0,2,0,0,0,0,0,0,0,0,0,1
812,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
813,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
814,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0
815,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0
816,1,1,0,0,0,0,0,0,2,0,1,0,0,0,1
817,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
818,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0
819,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0
820,2,2,1,1,1,0,1,0,0,0,0,0,0,0,1
821,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
822,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1
823,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
824,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
825,3,1,0,0,0,1,0,0,3,1,0,0,0,0,0
826,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
827,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1
828,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
829,2,1,0,0,0,1,0,0,1,2,1,0,1,0,0
830,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
831,2,2,1,0,0,0,1,0,0,1,2,0,0,0,1
832,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0
833,1,1,1,3,1,0,0,0,0,0,0,0,0,0,1
834,1,1,0,0,1,0,0,0,4,0,0,0,0,0,0
835,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0
836,1,1,1,1,0,0,0,0,2,0,0,1,0,0,1
837,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
838,3,2,2,0,1,0,0,1,1,0,0,0,0,0,1
839,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
840,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
841,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
842,1,1,0,0,0,0,1,0,2,2,0,0,0,0,0
843,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0
844,3,2,1,1,2,0,1,0,2,1,0,0,0,1,1
845,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0
