,accelerometer_X,accelerometer_Y,accelerometer_Z,BVP,EDA,heart_rate,IBI_0,IBI_1,temp,Subject,Label
21056,-26.0,8.0,59.0,-1.85,1.423042,73.45,2154.796875,0.8125,30.51,S12,1
21057,-26.0,9.0,60.0,-2.08,1.494818,73.48,2155.65625,0.859375,30.49,S12,1
21058,-25.0,8.0,58.0,-2.26,1.552594,73.52,2156.625,0.96875,30.49,S12,1
21059,-26.0,8.0,59.0,-2.41,1.56413,73.52,2157.578125,0.953125,30.49,S12,1
21060,-26.0,8.0,59.0,-2.6,1.555158,73.53,2158.453125,0.875,30.49,S12,1
21061,-26.0,8.0,59.0,-2.93,1.387253,73.53,2159.40625,0.953125,30.51,S12,1
21062,-26.0,8.0,59.0,-3.44,1.368027,73.55,2160.4375,1.03125,30.51,S12,1
21063,-26.0,8.0,59.0,-4.1,1.430831,73.6,2161.4375,1.0,30.51,S12,1
21064,-26.0,8.0,59.0,-4.77,1.484663,73.65,2162.296875,0.859375,30.51,S12,1
21065,-26.0,8.0,59.0,-5.3,1.48979,73.72,2163.1875,0.890625,30.51,S12,1
21066,-26.0,8.0,59.0,-5.59,1.505171,73.8,2181.359375,0.703125,30.51,S12,1
21067,-25.0,8.0,59.0,-5.66,1.473128,73.82,2315.609375,0.6875,30.51,S12,1
21068,-26.0,8.0,59.0,-5.6,1.480818,73.83,2324.09375,0.921875,30.51,S12,1
21069,-26.0,8.0,59.0,-5.57,0.936089,73.83,2324.90625,0.8125,30.53,S12,1
21070,-26.0,8.0,59.0,-5.73,1.097486,73.8,2325.703125,0.796875,30.53,S12,1
21071,-26.0,8.0,59.0,-6.2,1.551214,73.73,2326.484375,0.78125,30.53,S12,1
21072,-26.0,8.0,59.0,-7.03,1.115529,73.67,2327.265625,0.78125,30.53,S12,1
21073,-26.0,8.0,59.0,-8.13,1.642315,73.6,2354.296875,0.65625,30.51,S12,0
21074,-26.0,8.0,59.0,-9.34,1.688456,73.53,2362.171875,0.859375,30.51,S12,1
21075,-26.0,8.0,59.0,-10.37,1.702555,73.43,2367.8125,0.78125,30.51,S12,1
21076,-26.0,8.0,59.0,-10.89,1.658977,73.35,2368.59375,0.78125,30.51,S12,1
21077,-26.0,8.0,58.0,-10.63,1.676921,73.23,2369.375,0.78125,30.51,S12,1
21078,-26.0,8.0,59.0,-9.43,1.715373,73.13,2370.28125,0.90625,30.51,S12,1
21079,-25.0,7.0,60.0,-7.37,1.720499,73.12,2371.140625,0.859375,30.51,S12,1
21080,-26.0,7.0,59.0,-4.68,1.626934,73.1,2371.96875,0.828125,30.51,S12,1
21081,-26.0,8.0,59.0,-1.74,1.664104,73.08,2372.734375,0.765625,30.51,S12,1
21082,-26.0,8.0,58.0,1.02,1.688456,73.08,2373.484375,0.75,30.51,S12,1
21083,-26.0,8.0,59.0,3.2,1.733317,73.17,2387.359375,0.75,30.51,S12,1
21084,-26.0,8.0,59.0,4.59,1.716654,73.22,2397.96875,0.8125,30.51,S12,1
21085,-26.0,7.0,58.0,5.13,1.733317,73.22,2423.703125,0.609375,30.53,S12,0
21086,-27.0,8.0,59.0,5.0,1.755106,73.23,2424.3125,0.609375,30.53,S12,0
21087,-26.0,8.0,59.0,4.46,1.783303,73.23,2424.9375,0.625,30.53,S12,0
21088,-26.0,8.0,59.0,3.81,1.823037,73.22,2425.53125,0.59375,30.53,S12,0
21089,-25.0,8.0,59.0,3.25,1.852516,73.22,2426.15625,0.625,30.53,S12,0
21090,-26.0,8.0,59.0,2.85,1.873024,73.2,2426.78125,0.625,30.53,S12,0
21091,-26.0,8.0,60.0,2.61,1.879432,73.18,2427.421875,0.640625,30.53,S12,0
21092,-26.0,8.0,58.0,2.46,1.880714,73.2,2428.125,0.703125,30.53,S12,1
21093,-26.0,8.0,59.0,2.43,1.881996,73.2,2428.890625,0.765625,30.51,S12,1
21094,-26.0,8.0,59.0,2.56,1.869179,73.22,2429.703125,0.8125,30.51,S12,1
21095,-27.0,8.0,58.0,2.93,1.858925,73.22,2430.46875,0.765625,30.51,S12,1
21096,-27.0,8.0,58.0,3.55,1.849953,73.22,2431.296875,0.828125,30.51,S12,1
21097,-26.0,8.0,59.0,4.3,1.837136,73.22,2432.109375,0.8125,30.51,S12,1
21098,-26.0,8.0,59.0,4.98,1.830727,73.22,2433.015625,0.90625,30.51,S12,1
21099,-26.0,8.0,59.0,5.4,1.815346,73.27,2433.90625,0.890625,30.51,S12,1
21100,-26.0,8.0,59.0,5.43,1.807656,73.3,2443.03125,0.9375,30.51,S12,1
21101,-26.0,8.0,59.0,5.1,1.801248,73.38,2443.921875,0.890625,30.53,S12,1
21102,-26.0,8.0,59.0,4.52,1.787149,73.45,2444.75,0.828125,30.53,S12,1
21103,-26.0,8.0,59.0,3.91,1.778177,73.52,2445.53125,0.78125,30.53,S12,1
21104,-26.0,8.0,59.0,3.44,1.774331,73.6,2446.3125,0.78125,30.53,S12,1
21105,-26.0,8.0,59.0,3.2,1.770486,73.62,2447.09375,0.78125,30.55,S12,1
21106,-27.0,8.0,59.0,3.14,1.764078,73.62,2447.9375,0.84375,30.55,S12,1
21107,-26.0,8.0,59.0,3.12,1.76536,73.8,2448.890625,0.953125,30.55,S12,1
21108,-26.0,8.0,59.0,2.95,1.764078,73.92,2449.8125,0.921875,30.55,S12,1
21109,-26.0,8.0,59.0,2.47,1.762796,74.02,2450.78125,0.96875,30.51,S12,1
21110,-26.0,8.0,59.0,1.68,1.762796,74.08,2451.640625,0.859375,30.51,S12,1
21111,-26.0,8.0,59.0,0.7,1.756387,74.12,2470.0625,1.046875,30.51,S12,1
21112,-26.0,8.0,59.0,-0.29,1.751261,74.1,2488.734375,0.875,30.51,S12,1
21113,-26.0,8.0,59.0,-1.06,1.747415,74.07,2489.53125,0.796875,30.53,S12,1
21114,-26.0,8.0,59.0,-1.54,1.74357,74.0,2490.34375,0.8125,30.53,S12,1
21115,-26.0,8.0,59.0,-1.76,1.737162,73.93,2491.171875,0.828125,30.53,S12,1
21116,-26.0,8.0,59.0,-1.88,1.729471,73.87,2492.109375,0.9375,30.53,S12,1
21117,-26.0,8.0,59.0,-2.01,1.729471,73.82,2493.046875,0.9375,30.53,S12,1
21118,-26.0,8.0,59.0,-2.26,1.733317,73.77,2493.921875,0.875,30.53,S12,1
21119,-26.0,8.0,59.0,-2.64,1.734598,73.75,2494.71875,0.796875,30.53,S12,1
21120,-26.0,8.0,59.0,-3.18,1.737162,73.72,2495.59375,0.875,30.53,S12,1
21121,-26.0,8.0,59.0,-3.95,1.737162,73.68,2496.5,0.90625,30.55,S12,1
21122,-26.0,8.0,59.0,-5.01,1.739725,73.63,2525.453125,0.84375,30.55,S12,1
21123,-26.0,8.0,59.0,-6.36,1.747415,73.57,2543.921875,1.09375,30.55,S12,1
21124,-26.0,8.0,59.0,-7.81,1.742289,73.48,2544.8125,0.890625,30.55,S12,1
21125,-26.0,8.0,59.0,-8.99,1.734598,73.35,2545.71875,0.90625,30.55,S12,1
21126,-26.0,8.0,59.0,-9.47,1.725626,73.2,2546.6875,0.96875,30.55,S12,1
21127,-26.0,8.0,59.0,-8.86,1.723063,73.07,2547.609375,0.921875,30.55,S12,1
21128,-26.0,8.0,59.0,-7.08,1.710246,72.93,2548.484375,0.875,30.55,S12,1
21129,-26.0,8.0,59.0,-4.39,1.711527,72.8,2549.4375,0.953125,30.53,S12,1
21130,-26.0,8.0,59.0,-1.32,1.703837,72.68,2550.4375,1.0,30.53,S12,1
21131,-26.0,8.0,59.0,1.52,1.701274,72.58,2551.328125,0.890625,30.53,S12,1
21132,-26.0,8.0,59.0,3.63,1.702555,72.47,2552.203125,0.875,30.53,S12,1
21133,-26.0,8.0,59.0,4.79,1.701274,72.33,2561.765625,1.0,30.55,S12,1
21134,-26.0,8.0,59.0,5.12,1.708964,72.2,2562.78125,1.015625,30.55,S12,1
21135,-26.0,8.0,59.0,4.89,1.733317,72.07,2563.6875,0.90625,30.55,S12,1
21136,-26.0,8.0,59.0,4.44,1.776895,71.92,2564.53125,0.84375,30.55,S12,1
21137,-26.0,8.0,59.0,3.99,1.829445,71.8,2565.453125,0.921875,30.55,S12,1
21138,-26.0,8.0,59.0,3.61,1.867897,71.67,2566.484375,1.03125,30.55,S12,0
21139,-26.0,8.0,59.0,3.26,1.896095,71.45,2567.484375,1.0,30.55,S12,0
21140,-26.0,8.0,59.0,2.83,1.911475,71.23,2568.40625,0.921875,30.55,S12,0
21141,-26.0,8.0,59.0,2.26,1.933264,71.02,2569.421875,1.015625,30.53,S12,0
21142,-26.0,8.0,59.0,1.57,1.892449,70.82,2570.421875,1.0,30.53,S12,0
21143,-26.0,8.0,59.0,0.84,1.891167,70.52,2571.40625,0.984375,30.53,S12,0
21144,-26.0,8.0,59.0,0.14,1.866814,70.25,2572.28125,0.875,30.53,S12,0
21145,-27.0,8.0,59.0,-0.47,1.814264,70.02,2573.15625,0.875,30.53,S12,0
21146,-26.0,8.0,59.0,-0.98,1.795038,69.78,2574.125,0.96875,30.53,S12,0
21147,-26.0,8.0,59.0,-1.39,1.782221,69.57,2575.15625,1.03125,30.53,S12,0
21148,-26.0,8.0,59.0,-1.71,1.797602,69.35,2576.09375,0.9375,30.53,S12,0
21149,-26.0,8.0,59.0,-1.93,1.778376,69.12,2576.96875,0.875,30.53,S12,0
21150,-26.0,8.0,59.0,-2.06,1.769404,68.88,2577.96875,1.0,30.53,S12,0
21151,-26.0,8.0,59.0,-2.14,1.765559,68.65,2579.03125,1.0625,30.53,S12,0
21152,-26.0,8.0,59.0,-2.19,1.761714,68.4,2579.9375,0.90625,30.53,S12,0
21153,-26.0,8.0,59.0,-2.2,1.755305,68.18,2580.875,0.9375,30.53,S12,0
21154,-26.0,8.0,59.0,-2.07,1.745051,67.97,2581.84375,0.96875,30.53,S12,0
21155,-25.0,8.0,59.0,-1.57,1.732234,67.78,2582.859375,1.015625,30.53,S12,0
21156,-26.0,9.0,60.0,-0.42,1.732234,67.6,2583.765625,0.90625,30.53,S12,0
21157,-26.0,8.0,59.0,1.6,1.736079,67.42,2584.71875,0.953125,30.55,S12,0
21158,-26.0,8.0,58.0,4.49,1.733516,67.23,2585.75,1.03125,30.55,S12,0
21159,-27.0,8.0,59.0,7.91,1.734798,67.0,2586.8125,1.0625,30.55,S12,0
21160,-26.0,8.0,59.0,11.24,1.734798,66.78,2587.765625,0.953125,30.55,S12,0
21161,-26.0,8.0,59.0,13.69,1.734798,66.55,2588.734375,0.96875,30.55,S12,0
21162,-26.0,8.0,59.0,14.58,1.737361,66.32,2589.765625,1.03125,30.55,S12,0
21163,-24.0,8.0,59.0,13.53,1.732234,66.12,2595.671875,0.9375,30.55,S12,0
21164,-26.0,8.0,59.0,10.64,1.727107,65.9,2596.59375,0.921875,30.55,S12,0
21165,-26.0,8.0,58.0,6.46,1.72198,65.75,2597.609375,1.015625,30.55,S12,0
21166,-26.0,9.0,59.0,1.8,1.719417,65.62,2598.703125,1.09375,30.55,S12,0
21167,-26.0,8.0,59.0,-2.52,1.710445,65.33,2599.65625,0.953125,30.55,S12,0
21168,-26.0,8.0,59.0,-5.85,1.704036,65.12,2600.625,0.96875,30.55,S12,0
21169,-25.0,8.0,59.0,-7.88,1.704036,64.92,2601.8125,1.1875,30.55,S12,0
21170,-25.0,8.0,59.0,-8.67,1.697628,64.75,2602.75,0.9375,30.55,S12,0
21171,-26.0,8.0,59.0,-8.52,1.695064,64.62,2603.578125,0.828125,30.55,S12,0
21172,-26.0,8.0,59.0,-7.92,1.687374,64.52,2604.40625,0.828125,30.55,S12,0
21173,-26.0,8.0,59.0,-7.36,1.684811,64.43,2605.421875,1.015625,30.55,S12,0
21174,-26.0,8.0,59.0,-7.21,1.67712,64.35,2640.921875,0.890625,30.55,S12,0
21175,-26.0,8.0,59.0,-7.64,1.66174,64.27,2641.875,0.953125,30.55,S12,0
21176,-26.0,8.0,59.0,-8.59,1.656613,64.18,2642.859375,0.984375,30.55,S12,0
21177,-26.0,8.0,59.0,-9.78,1.657895,64.1,2643.8125,0.953125,30.55,S12,0
21178,-26.0,8.0,59.0,-10.83,1.666867,64.0,2644.796875,0.984375,30.55,S12,0
21179,-25.0,8.0,59.0,-11.36,1.674557,63.92,2645.921875,1.125,30.55,S12,0
21180,-26.0,8.0,59.0,-11.15,1.668148,63.85,2646.90625,0.984375,30.55,S12,0
21181,-26.0,8.0,59.0,-10.14,1.66943,63.8,2647.796875,0.890625,30.53,S12,0
21182,-26.0,8.0,59.0,-8.49,1.67712,63.75,2670.421875,1.0625,30.53,S12,0
21183,-25.0,8.0,59.0,-6.45,1.668148,63.7,2671.34375,0.921875,30.53,S12,0
21184,-25.0,8.0,59.0,-4.31,1.660458,63.68,2672.328125,0.984375,30.53,S12,0
21185,-26.0,8.0,59.0,-2.31,1.657895,63.7,2673.34375,1.015625,30.55,S12,0
21186,-26.0,8.0,59.0,-0.58,1.648923,63.75,2674.265625,0.921875,30.55,S12,0
21187,-26.0,8.0,59.0,0.85,1.651486,63.8,2675.09375,0.828125,30.55,S12,0
21188,-26.0,8.0,59.0,2.04,1.65405,63.87,2675.984375,0.890625,30.55,S12,0
21189,-26.0,8.0,59.0,3.07,1.647641,63.93,2676.953125,0.96875,30.55,S12,0
21190,-25.0,8.0,59.0,4.05,1.642514,63.98,2677.953125,1.0,30.55,S12,0
21191,-25.0,8.0,59.0,5.04,1.646359,64.03,2678.84375,0.890625,30.55,S12,0
21192,-26.0,8.0,59.0,6.09,1.646359,64.1,2679.765625,0.921875,30.55,S12,0
21193,-25.0,8.0,59.0,7.17,1.643796,64.18,2680.828125,1.0625,30.53,S12,0
21194,-26.0,8.0,59.0,8.24,1.629697,64.27,2681.890625,1.0625,30.53,S12,0
21195,-26.0,8.0,59.0,9.21,1.636105,64.37,2682.8125,0.921875,30.53,S12,0
21196,-25.0,8.0,59.0,9.99,1.634824,64.45,2683.796875,0.984375,30.53,S12,0
21197,-25.0,8.0,59.0,10.49,1.647641,64.55,2684.875,1.078125,30.53,S12,0
21198,-26.0,8.0,59.0,10.68,1.657895,64.65,2685.859375,0.984375,30.53,S12,0
21199,-26.0,8.0,59.0,10.62,1.666867,64.75,2686.765625,0.90625,30.53,S12,0
21200,-26.0,8.0,59.0,10.44,1.675839,64.85,2692.703125,0.953125,30.53,S12,0
21201,-26.0,8.0,59.0,10.3,1.682247,64.95,2728.90625,0.796875,30.55,S12,0
21202,-25.0,8.0,59.0,10.35,1.683529,65.03,2729.75,0.84375,30.55,S12,0
21203,-25.0,8.0,59.0,10.66,1.695064,65.12,2730.59375,0.84375,30.55,S12,0
21204,-26.0,8.0,59.0,11.16,1.697628,65.18,2752.265625,1.0,30.55,S12,0
21205,-26.0,8.0,59.0,11.71,1.693783,65.25,2753.359375,1.09375,30.53,S12,0
21206,-26.0,8.0,59.0,12.16,1.683529,65.28,2754.328125,0.96875,30.53,S12,0
21207,-26.0,8.0,59.0,12.4,1.679684,65.35,2755.375,1.046875,30.53,S12,0
21208,-25.0,8.0,59.0,12.41,1.67712,65.43,2756.609375,1.234375,30.53,S12,0
21209,-26.0,8.0,59.0,12.22,1.66943,65.5,2783.625,0.875,30.55,S12,0
21210,-26.0,8.0,59.0,11.84,1.665585,65.55,2784.484375,0.859375,30.55,S12,0
21211,-25.0,8.0,59.0,11.25,1.660458,65.62,2785.453125,0.96875,30.55,S12,0
21212,-26.0,8.0,59.0,10.37,1.660458,65.7,2786.546875,1.09375,30.55,S12,0
21213,-26.0,8.0,59.0,9.16,1.657895,65.78,2800.96875,0.84375,30.55,S12,0
21214,-26.0,8.0,59.0,7.63,1.651486,65.85,2801.75,0.78125,30.55,S12,0
21215,-26.0,8.0,59.0,5.89,1.648923,65.92,2802.546875,0.796875,30.55,S12,0
21216,-26.0,8.0,59.0,4.1,1.650204,65.93,2803.515625,0.96875,30.55,S12,0
21217,-26.0,8.0,59.0,2.43,1.648923,65.97,2811.71875,0.921875,30.55,S12,0
21218,-26.0,8.0,59.0,0.93,1.646359,66.05,2812.578125,0.859375,30.55,S12,0
21219,-26.0,8.0,59.0,-0.4,1.647641,66.13,2813.53125,0.953125,30.55,S12,0
21220,-26.0,8.0,59.0,-1.65,1.638669,66.2,2814.515625,0.984375,30.55,S12,0
21221,-25.0,8.0,59.0,-2.86,1.636105,66.27,2821.96875,0.9375,30.55,S12,0
21222,-26.0,8.0,59.0,-4.03,1.638669,66.33,2822.9375,0.96875,30.55,S12,0
21223,-26.0,8.0,59.0,-5.15,1.637387,66.38,2823.859375,0.921875,30.55,S12,0
21224,-26.0,8.0,59.0,-6.18,1.637387,66.45,2824.8125,0.953125,30.55,S12,0
21225,-26.0,8.0,59.0,-7.14,1.636105,66.53,2825.90625,1.09375,30.57,S12,0
21226,-26.0,8.0,59.0,-8.11,1.639951,66.62,2826.9375,1.03125,30.57,S12,0
21227,-25.0,8.0,59.0,-9.14,1.641232,66.68,2827.9375,1.0,30.57,S12,0
21228,-26.0,8.0,59.0,-10.22,1.643796,66.72,2828.8125,0.875,30.57,S12,0
21229,-26.0,8.0,59.0,-11.2,1.645077,66.73,2838.875,0.859375,30.53,S12,0
21230,-26.0,8.0,59.0,-11.84,1.651486,66.73,2839.640625,0.765625,30.53,S12,0
21231,-26.0,8.0,59.0,-11.89,1.651486,66.73,2840.5,0.859375,30.53,S12,0
21232,-25.0,8.0,59.0,-11.18,1.651486,66.7,2841.5,1.0,30.53,S12,0
21233,-25.0,8.0,59.0,-9.68,1.645077,66.67,2842.578125,1.078125,30.53,S12,0
21234,-26.0,8.0,59.0,-7.59,1.639951,66.62,2843.53125,0.953125,30.53,S12,0
21235,-26.0,8.0,59.0,-5.21,1.646359,66.55,2844.5,0.96875,30.53,S12,0
21236,-26.0,8.0,59.0,-2.89,1.650204,66.48,2845.5625,1.0625,30.53,S12,0
21237,-26.0,8.0,59.0,-0.93,1.645077,66.42,2846.5625,1.0,30.55,S12,0
21238,-26.0,8.0,59.0,0.51,1.646359,66.4,2847.4375,0.875,30.55,S12,0
21239,-26.0,8.0,59.0,1.38,1.648923,66.38,2848.390625,0.953125,30.55,S12,0
21240,-25.0,8.0,59.0,1.78,1.645077,66.37,2849.390625,1.0,30.55,S12,0
21241,-26.0,8.0,59.0,1.81,1.641232,66.35,2850.328125,0.9375,30.53,S12,0
21242,-26.0,8.0,59.0,1.6,1.637387,66.35,2851.25,0.921875,30.53,S12,0
21243,-26.0,8.0,59.0,1.23,1.634824,66.37,2852.265625,1.015625,30.53,S12,0
21244,-26.0,8.0,59.0,0.76,1.630979,66.38,2853.328125,1.0625,30.53,S12,0
21245,-25.0,8.0,59.0,0.28,1.630979,66.45,2854.359375,1.03125,30.53,S12,0
21246,-26.0,8.0,59.0,-0.11,1.629697,66.52,2855.203125,0.84375,30.53,S12,0
21247,-26.0,8.0,59.0,-0.31,1.629697,66.6,2856.015625,0.8125,30.53,S12,0
21248,-26.0,8.0,59.0,-0.25,1.62457,66.67,2856.875,0.859375,30.53,S12,0
21249,-26.0,8.0,59.0,0.04,1.620725,66.73,2857.890625,1.015625,30.53,S12,0
21250,-25.0,8.0,59.0,0.5,1.620725,66.8,2858.953125,1.0625,30.53,S12,0
21251,-26.0,8.0,59.0,1.01,1.614316,66.87,2859.90625,0.953125,30.53,S12,0
21252,-26.0,8.0,59.0,1.45,1.618161,66.93,2860.90625,1.0,30.53,S12,0
21253,-25.0,8.0,59.0,1.78,1.622007,66.98,2861.890625,0.984375,30.53,S12,0
21254,-26.0,8.0,59.0,2.0,1.63226,67.02,2862.671875,0.78125,30.53,S12,0
21255,-26.0,8.0,59.0,2.16,1.645077,67.05,2874.171875,0.890625,30.53,S12,0
21256,-25.0,8.0,59.0,2.34,1.656613,67.1,2875.15625,0.984375,30.53,S12,0
21257,-25.0,8.0,59.0,2.6,1.671993,67.13,2876.046875,0.890625,30.53,S12,0
21258,-26.0,8.0,59.0,2.95,1.678402,67.17,2877.03125,0.984375,30.53,S12,0
21259,-27.0,7.0,59.0,3.35,1.679684,67.2,2877.96875,0.9375,30.53,S12,0
21260,-26.0,8.0,59.0,3.69,1.679684,67.23,2878.828125,0.859375,30.53,S12,0
21261,-25.0,8.0,59.0,3.87,1.67712,67.27,2879.84375,1.015625,30.57,S12,0
21262,-25.0,9.0,59.0,3.78,1.66943,67.32,2880.8125,0.96875,30.57,S12,0
21263,-26.0,8.0,59.0,3.38,1.657895,67.42,2881.75,0.9375,30.57,S12,0
21264,-26.0,8.0,59.0,2.71,1.660458,67.55,2882.65625,0.90625,30.57,S12,0
21265,-24.0,8.0,59.0,1.86,1.651486,67.67,2883.703125,1.046875,30.55,S12,0
21266,-25.0,9.0,59.0,0.96,1.643796,67.78,2884.71875,1.015625,30.55,S12,0
21267,-25.0,8.0,59.0,0.11,1.641232,67.83,2885.75,1.03125,30.55,S12,0
21268,-25.0,8.0,59.0,-0.62,1.643796,67.83,2886.546875,0.796875,30.55,S12,0
21269,-25.0,8.0,58.0,-1.24,1.650204,67.83,2887.53125,0.984375,30.55,S12,0
21270,-26.0,8.0,58.0,-1.82,1.657895,67.82,2888.484375,0.953125,30.55,S12,0
21271,-28.0,7.0,58.0,-2.45,1.665585,67.75,2889.390625,0.90625,30.55,S12,0
21272,-29.0,7.0,58.0,-3.19,1.666867,67.62,2890.546875,1.15625,30.55,S12,0
21273,-28.0,8.0,58.0,-4.09,1.66174,67.43,2891.578125,1.03125,30.55,S12,0
21274,-27.0,8.0,59.0,-5.11,1.656613,67.25,2919.515625,1.015625,30.55,S12,0
21275,-28.0,8.0,58.0,-6.2,1.65405,67.08,2930.484375,0.96875,30.55,S12,0
21276,-28.0,7.0,58.0,-7.25,1.651486,67.0,2948.171875,1.015625,30.55,S12,0
21277,-33.0,8.0,56.0,-8.2,1.642514,66.95,2953.703125,0.953125,30.53,S12,0
21278,-33.0,8.0,56.0,-8.99,1.638669,66.9,2954.625,0.921875,30.53,S12,0
21279,-36.0,7.0,53.0,-9.64,1.629697,66.88,2955.578125,0.953125,30.53,S12,0
21280,-29.0,8.0,56.0,-10.13,1.625852,66.92,2956.5625,0.984375,30.53,S12,0
21281,-34.0,8.0,55.0,-10.47,1.62457,66.93,2957.5,0.9375,30.51,S12,0
21282,-36.0,8.0,59.0,-10.62,1.619443,66.97,2958.375,0.875,30.51,S12,0
21283,-44.0,7.0,58.0,-10.49,1.628415,67.02,2979.75,0.515625,30.51,S12,0
21284,-46.0,4.0,53.0,-10.0,1.623288,67.1,2980.34375,0.59375,30.51,S12,0
21285,-36.0,0.0,49.0,-9.08,1.615598,67.17,2980.9375,0.59375,30.53,S12,0
21286,-38.0,-1.0,48.0,-7.7,1.613034,67.25,2981.5625,0.625,30.53,S12,0
21287,-39.0,-2.0,52.0,-5.96,1.615598,67.4,2982.21875,0.65625,30.53,S12,0
21288,-44.0,-7.0,45.0,-4.0,1.609189,67.57,2982.890625,0.671875,30.53,S12,0
21289,-43.0,-7.0,44.0,-2.02,1.607908,67.77,2983.59375,0.703125,30.53,S12,0
21290,-36.0,-4.0,56.0,-0.24,1.605344,68.03,2984.421875,0.828125,30.53,S12,0
21291,-33.0,-4.0,60.0,1.25,1.605344,68.28,2992.265625,1.0625,30.53,S12,0
21292,-46.0,-5.0,53.0,2.41,1.601499,68.6,2993.53125,1.265625,30.53,S12,0
21293,-17.0,-2.0,61.0,3.26,1.600217,68.95,2998.109375,1.0,30.53,S12,0
21294,-28.0,-4.0,58.0,3.86,1.596372,69.32,2999.28125,1.171875,30.53,S12,0
21295,-33.0,-5.0,57.0,4.24,1.598936,69.7,3000.296875,1.015625,30.53,S12,0
21296,-38.0,-10.0,53.0,4.42,1.595091,70.1,3001.40625,1.109375,30.53,S12,0
21297,-24.0,-11.0,53.0,4.42,1.589964,70.48,3002.515625,1.109375,30.53,S12,0
21298,-34.0,-10.0,49.0,4.3,1.588682,70.82,3003.46875,0.953125,30.53,S12,0
21299,-36.0,-9.0,52.0,4.13,1.584837,71.12,3004.578125,1.109375,30.53,S12,0
21300,-37.0,-8.0,53.0,3.98,1.586118,71.4,3005.671875,1.09375,30.53,S12,0
21301,-37.0,-5.0,54.0,3.89,1.582273,71.68,3006.59375,0.921875,30.55,S12,0
21302,-41.0,-5.0,56.0,3.84,1.574583,71.97,3007.609375,1.015625,30.55,S12,0
21303,-32.0,-8.0,47.0,3.79,1.583555,72.22,3013.96875,1.046875,30.55,S12,0
21304,-40.0,-10.0,50.0,3.74,1.575865,72.37,3015.125,1.15625,30.55,S12,0
21305,-39.0,-9.0,55.0,3.74,1.577146,72.48,3016.109375,0.984375,30.57,S12,0
21306,-39.0,-9.0,59.0,3.91,1.565611,72.62,3017.140625,1.03125,30.57,S12,0
21307,-40.0,-7.0,51.0,4.27,1.570738,72.7,3018.25,1.109375,30.57,S12,0
21308,-38.0,-10.0,55.0,4.78,1.569456,72.68,3024.453125,1.0,30.57,S12,0
21309,-33.0,-9.0,55.0,5.2,1.565611,72.72,3092.40625,0.890625,30.53,S12,0
21310,32.0,32.0,32.0,64.0,4.0,1.0,23.5,0.84375,4.0,S13,0
21311,28.0,-4.0,58.0,-0.0,0.0,73.0,24.390625,0.890625,34.91,S13,1
21312,28.0,-4.0,58.0,-0.0,0.03717,64.0,25.328125,0.9375,34.91,S13,0
21313,28.0,-4.0,59.0,-0.0,0.067931,63.0,26.1875,0.859375,34.91,S13,0
21314,28.0,-4.0,58.0,-0.0,0.062804,68.5,27.140625,0.953125,34.91,S13,0
21315,28.0,-3.0,58.0,-0.0,0.064086,71.8,28.046875,0.90625,34.91,S13,1
21316,28.0,-3.0,57.0,-0.0,0.064086,73.0,28.953125,0.90625,34.91,S13,1
21317,28.0,-3.0,57.0,-0.0,0.064086,74.0,29.890625,0.9375,34.91,S13,1
21318,27.0,-3.0,57.0,-0.0,0.064086,74.88,30.828125,0.9375,34.91,S13,1
21319,28.0,-3.0,57.0,-0.0,0.064086,76.11,31.78125,0.953125,34.91,S13,1
21320,28.0,-3.0,57.0,-0.0,0.064086,77.1,32.671875,0.890625,34.91,S13,1
21321,27.0,-4.0,57.0,0.0,0.064086,78.0,33.609375,0.9375,34.91,S13,1
21322,27.0,-3.0,57.0,0.01,0.066649,78.75,34.53125,0.921875,34.91,S13,1
21323,27.0,-3.0,57.0,0.01,0.064086,79.31,35.453125,0.921875,34.87,S13,1
21324,28.0,-3.0,56.0,-0.0,0.065368,79.57,36.375,0.921875,34.87,S13,1
21325,29.0,-3.0,56.0,-0.03,0.066649,79.73,37.25,0.875,34.87,S13,1
21326,28.0,-3.0,57.0,-0.05,0.064086,79.69,38.171875,0.921875,34.87,S13,1
21327,28.0,-3.0,57.0,-0.05,0.065368,79.59,39.0625,0.890625,34.89,S13,1
21328,29.0,-3.0,56.0,0.0,0.066649,79.39,39.984375,0.921875,34.89,S13,1
21329,28.0,-3.0,57.0,0.13,0.064086,79.21,40.921875,0.9375,34.89,S13,1
21330,30.0,-2.0,57.0,0.36,0.064086,79.0,41.890625,0.96875,34.89,S13,1
21331,31.0,-3.0,58.0,0.66,0.061522,78.38,42.828125,0.9375,34.87,S13,1
21332,28.0,-2.0,58.0,1.01,0.064086,77.82,43.796875,0.96875,34.87,S13,1
21333,27.0,-3.0,59.0,1.37,0.069213,77.26,44.703125,0.90625,34.87,S13,1
21334,27.0,-4.0,58.0,1.72,0.066649,76.75,45.65625,0.953125,34.87,S13,1
21335,24.0,-5.0,56.0,2.06,0.067931,76.24,46.59375,0.9375,34.87,S13,1
21336,25.0,-4.0,55.0,2.4,0.069213,75.77,47.5,0.90625,34.87,S13,1
21337,29.0,-4.0,55.0,2.79,0.070494,75.33,48.453125,0.953125,34.87,S13,1
21338,30.0,-4.0,55.0,3.24,0.069213,74.93,49.40625,0.953125,34.87,S13,1
